0.025,0.05,0.075,0.1,0.2,0.4,0.6,0.8,1.0
116.45378130742168,116.45164068242167,116.43976568242175,116.44426568242167,116.60226568242169,116.2582656824217,116.21026568242175,117.5382656824217,123.16226568242172
81.47568363938905,81.48138676438907,81.48996488938911,81.46876176438906,81.43676176438905,81.71676176438905,80.7647617643891,84.21276176438906,80.35676176438909
117.96329005202361,117.96086817702363,117.9692900520237,117.96011817702362,118.03911817702362,118.71111817702362,117.9351181770237,118.0711181770236,116.11911817702367
138.27000396480273,138.27022271480274,138.2863945898028,138.29822271480273,138.29922271480274,138.45922271480273,140.1152227148028,141.27522271480274,147.65122271480277
61.555647953802065,61.56824170380207,61.567944828802126,61.62286670380206,61.603866703802055,61.68386670380207,62.06786670380211,62.00386670380206,63.12386670380209
117.72242296667608,117.72717296667608,117.73796984167612,117.74454796667607,117.70454796667607,117.35254796667607,114.84854796667614,119.08054796667608,121.38454796667611
488.6787024645452,488.6833587145452,488.67176496454533,488.7186087145452,488.6986087145452,489.0826087145452,486.0266087145453,488.1226087145452,487.77860871454527
120.91625794588455,120.92585169588457,120.91292982088461,120.91872669588457,120.94772669588457,120.45172669588456,121.26772669588462,113.41172669588457,120.8117266958846
88.27341472204893,88.27230534704893,88.27094597204899,88.25843034704891,88.23143034704893,86.51143034704893,88.30343034704899,87.34343034704892,88.37543034704896
97.62412326938053,97.61342014438051,97.63171701938057,97.57717014438052,97.74517014438052,97.07317014438053,95.35317014438058,98.99317014438051,97.49717014438056
63.664673186837774,63.65931381183776,63.66089193683786,63.64243881183776,63.82943881183775,63.93343881183776,66.31743881183786,64.76543881183775,69.11743881183781
59.60662750020359,59.615830625203586,59.621518125203636,59.603455625203594,59.5154556252036,58.19545562520361,57.915455625203634,55.50745562520359,67.18745562520363
127.05535846398124,127.06551471398126,127.0861084639813,127.04238971398124,126.86738971398125,126.21138971398125,126.12338971398131,127.74738971398125,130.68338971398128
163.1376247577025,163.1311716327025,163.1763435077026,163.09042163270252,163.0084216327025,163.4884216327025,163.0004216327026,161.3124216327025,166.15242163270256
